taxi_id,time,lon,lat,is_passenger,speed
22415,2021/11/8 21:59,114.107468,22.544933,0,56
22415,2021/11/8 22:18,114.003319,22.534317,0,0
22415,2021/11/8 22:51,114.026901,22.632299,0,2
22415,2021/11/8 22:52,114.024597,22.635651,0,0
22415,2021/11/8 23:13,114.064598,22.574167,0,0
22415,2021/11/8 23:30,114.0439,22.524918,0,0
22415,2021/11/8 23:41,114.063232,22.526083,0,0
22415,2021/11/8 23:53,114.0522,22.514482,0,0
22416,2021/11/8 0:16,114.066597,22.640499,0,9
22416,2021/11/8 0:22,114.074699,22.6301,0,31
22416,2021/11/8 0:33,114.057503,22.637199,0,1
22416,2021/11/8 0:37,114.064796,22.633101,0,12
22416,2021/11/8 1:01,114.1213,22.5965,0,1
22416,2021/11/8 1:20,114.105202,22.619499,0,11
22416,2021/11/8 1:26,114.117897,22.614,0,24
22416,2021/11/8 1:35,114.123901,22.6075,0,27
22416,2021/11/8 1:49,114.195396,22.656,0,1
22416,2021/11/8 2:07,114.133102,22.615801,0,38
22416,2021/11/8 7:09,114.112503,22.6077,0,18
22416,2021/11/8 7:22,114.112602,22.606001,0,27
22416,2021/11/8 8:25,114.125801,22.6061,0,18
22416,2021/11/8 8:54,114.0681,22.6597,0,24
22416,2021/11/8 9:14,114.079399,22.6285,0,16
22416,2021/11/8 9:23,114.1101,22.631201,0,18
22416,2021/11/8 9:36,114.097801,22.6602,0,16
22416,2021/11/8 10:18,114.110397,22.5889,0,44
22416,2021/11/8 10:48,114.0494,22.620399,0,33
22416,2021/11/8 11:09,114.124603,22.6094,0,48
22416,2021/11/8 12:01,114.115601,22.6096,0,44
22416,2021/11/8 12:07,114.113197,22.611401,0,20
22416,2021/11/8 12:35,114.077301,22.652599,0,5
22416,2021/11/8 13:07,114.1157,22.6031,0,25
22416,2021/11/8 13:23,114.128403,22.642799,0,25
22416,2021/11/8 13:46,114.191803,22.6443,0,27
22416,2021/11/8 13:55,114.152298,22.627701,0,14
22416,2021/11/8 14:15,114.2024,22.650101,0,5
22416,2021/11/8 14:55,114.0569,22.605499,0,14
22416,2021/11/8 15:08,114.056602,22.6366,0,5
22416,2021/11/8 15:21,114.055901,22.6192,0,27
22416,2021/11/8 15:59,114.110001,22.6099,0,3
22416,2021/11/8 18:23,114.104698,22.6208,0,24
22416,2021/11/8 19:08,114.113297,22.603701,0,25
22416,2021/11/8 19:32,114.107101,22.612301,0,33
22416,2021/11/8 19:43,114.109901,22.5893,0,27
22416,2021/11/8 19:57,114.1054,22.618601,0,35
22416,2021/11/8 20:04,114.1129,22.6049,0,1
22416,2021/11/8 20:13,114.127296,22.611799,0,57
22416,2021/11/8 20:35,114.121101,22.679001,0,24
22416,2021/11/8 21:35,114.119904,22.628901,0,16
22416,2021/11/8 21:55,114.101097,22.600401,0,14
22416,2021/11/8 22:15,114.118896,22.6124,0,3
22416,2021/11/8 22:25,114.136101,22.624201,0,46
22418,2021/11/8 0:13,114.044815,22.528601,0,48
22418,2021/11/8 0:15,114.044914,22.527201,0,7
22418,2021/11/8 2:17,114.125435,22.551434,0,25
22418,2021/11/8 2:56,114.031036,22.6168,0,0
22418,2021/11/8 6:24,114.132301,22.549084,0,17
22418,2021/11/8 6:42,114.116447,22.535801,0,16
22418,2021/11/8 6:56,114.1241,22.548817,0,14
22418,2021/11/8 7:36,114.068085,22.520901,0,1
22418,2021/11/8 7:52,114.093933,22.551783,0,19
22418,2021/11/8 8:20,114.172081,22.563066,0,38
22418,2021/11/8 8:50,114.09198,22.561533,0,11
22418,2021/11/8 8:59,114.060753,22.563583,0,14
22418,2021/11/8 9:18,114.05648,22.521067,0,6
22418,2021/11/8 9:28,114.062531,22.5175,0,12
22418,2021/11/8 9:44,114.063248,22.517717,0,0
22418,2021/11/8 10:01,114.10775,22.541433,0,14
22418,2021/11/8 10:14,114.118347,22.552883,0,32
22418,2021/11/8 10:30,114.114014,22.5317,0,29
22418,2021/11/8 10:41,114.114182,22.534582,0,8
22418,2021/11/8 11:31,113.951065,22.562433,0,17
22418,2021/11/8 12:05,113.940033,22.551399,0,0
22418,2021/11/8 12:32,113.930763,22.519716,0,17
22418,2021/11/8 13:01,114.072014,22.529917,0,20
22418,2021/11/8 13:24,114.038353,22.556284,0,19
22418,2021/11/8 13:59,114.104019,22.5578,0,29
22418,2021/11/8 14:28,114.050003,22.534468,0,27
22418,2021/11/8 15:02,114.116714,22.548033,0,17
22418,2021/11/8 15:07,114.119568,22.560499,0,38
22418,2021/11/8 15:18,114.116035,22.579033,0,12
22418,2021/11/8 15:32,114.124214,22.56735,0,8
22418,2021/11/8 15:39,114.114929,22.560316,0,38
22418,2021/11/8 15:47,114.126419,22.547899,0,17
22418,2021/11/8 15:59,114.162598,22.566833,0,32
22418,2021/11/8 16:16,114.113884,22.534567,0,0
22418,2021/11/8 17:07,114.123718,22.55825,0,6
22418,2021/11/8 17:19,114.131882,22.566883,0,7
22418,2021/11/8 17:44,114.114197,22.540684,0,0
22418,2021/11/8 18:05,114.119965,22.573868,0,10
22418,2021/11/8 18:25,114.13298,22.583282,0,5
22418,2021/11/8 18:32,114.124718,22.579399,0,15
22418,2021/11/8 18:45,114.116768,22.550699,0,31
22418,2021/11/8 19:17,114.19075,22.55625,0,0
22418,2021/11/8 20:47,114.031883,22.666283,0,7
22418,2021/11/8 21:15,114.063202,22.639,0,4
22418,2021/11/8 21:56,114.067169,22.566883,0,11
22418,2021/11/8 22:03,114.058533,22.569883,0,12
22418,2021/11/8 22:04,114.058601,22.56905,0,4
22418,2021/11/8 22:34,113.911781,22.484467,0,20
22418,2021/11/8 22:40,113.91523,22.491501,0,0
22418,2021/11/8 22:58,113.91732,22.498966,0,0
22419,2021/11/8 0:31,114.106926,22.610386,0,1
22419,2021/11/8 0:31,114.108147,22.611023,0,12
22419,2021/11/8 1:01,114.105911,22.608046,0,0
22419,2021/11/8 1:16,114.043938,22.565462,0,0
22419,2021/11/8 7:27,114.111,22.545389,0,9
22419,2021/11/8 7:42,114.112404,22.536148,0,0
22419,2021/11/8 7:59,114.128357,22.577255,0,0
22419,2021/11/8 8:16,114.098694,22.576021,0,0
22419,2021/11/8 8:23,114.099487,22.557877,0,4
22419,2021/11/8 8:45,114.022293,22.547592,0,0
22419,2021/11/8 9:12,113.981834,22.549297,0,13
22419,2021/11/8 9:33,114.05838,22.545475,0,1
22419,2021/11/8 9:46,114.052841,22.549646,0,3
22419,2021/11/8 10:10,114.081528,22.559103,0,0
22419,2021/11/8 10:18,114.07972,22.545551,0,0
22419,2021/11/8 10:56,113.942368,22.53825,0,0
22419,2021/11/8 12:02,114.008095,22.548124,0,2
22419,2021/11/8 12:09,114.015106,22.542702,0,35
22419,2021/11/8 12:19,114.018394,22.555372,0,0
22419,2021/11/8 12:31,114.03231,22.57192,0,15
22419,2021/11/8 13:03,114.021698,22.610733,0,11
22419,2021/11/8 13:18,114.031456,22.613989,0,51
22419,2021/11/8 13:52,114.101524,22.547743,0,2
22419,2021/11/8 14:01,114.111473,22.544073,0,0
22419,2021/11/8 14:05,114.117996,22.541731,0,20
22419,2021/11/8 14:13,114.105583,22.541273,0,8
22419,2021/11/8 14:20,114.114685,22.534431,0,43
22419,2021/11/8 14:37,114.134651,22.565363,0,0
22419,2021/11/8 14:56,114.115265,22.534739,0,49
22419,2021/11/8 15:06,114.105766,22.541302,0,9
22419,2021/11/8 15:24,114.093445,22.56155,0,0
22419,2021/11/8 15:35,114.117973,22.554262,0,0
22419,2021/11/8 15:36,114.117973,22.554268,0,0
22419,2021/11/8 15:45,114.115746,22.542572,0,0
22419,2021/11/8 15:57,114.131569,22.579533,0,0
22419,2021/11/8 16:06,114.122757,22.600332,0,0
22419,2021/11/8 16:27,114.157555,22.613871,0,0
22419,2021/11/8 17:15,114.057068,22.527628,0,0
22419,2021/11/8 17:24,114.068085,22.521427,0,6
22419,2021/11/8 18:21,113.888939,22.582373,0,23
22419,2021/11/8 18:59,113.927483,22.513817,0,0
22419,2021/11/8 19:13,113.930061,22.493267,0,1
22419,2021/11/8 19:26,113.918144,22.505663,0,3
22419,2021/11/8 19:41,113.900131,22.513222,0,0
22419,2021/11/8 20:15,113.916565,22.527878,0,10
22419,2021/11/8 20:29,113.923615,22.513914,0,10
22419,2021/11/8 20:39,113.918602,22.524395,0,1
22419,2021/11/8 20:59,113.913971,22.531193,0,1
22419,2021/11/8 21:14,113.963188,22.541878,0,14
22419,2021/11/8 21:25,114.008064,22.538109,0,2
22419,2021/11/8 21:34,114.022377,22.535067,0,17
22419,2021/11/8 21:39,113.99688,22.529413,0,1
22419,2021/11/8 21:50,114.010834,22.542515,0,1
22419,2021/11/8 22:02,114.039764,22.548616,0,19
22419,2021/11/8 22:18,114.026413,22.560585,0,1
22419,2021/11/8 22:36,114.131561,22.57189,0,1
22419,2021/11/8 22:55,114.056129,22.577499,0,0
22419,2021/11/8 23:26,114.000435,22.539864,0,2
22419,2021/11/8 23:37,114.047836,22.538034,0,0
22420,2021/11/8 0:39,113.819252,22.650389,0,0
22420,2021/11/8 1:30,114.039299,22.602423,0,0
22420,2021/11/8 3:14,114.109947,22.614086,0,1
22420,2021/11/8 5:56,113.807617,22.626585,0,0
22420,2021/11/8 6:27,114.067978,22.521252,0,1
22420,2021/11/8 7:19,113.807991,22.626707,0,22
22420,2021/11/8 9:45,113.923294,22.543383,0,0
22420,2021/11/8 9:55,113.928673,22.544172,0,2
22420,2021/11/8 10:04,113.92321,22.530424,0,19
22420,2021/11/8 10:19,113.933609,22.548409,0,15
22420,2021/11/8 10:51,114.053352,22.537197,0,2
22420,2021/11/8 10:57,114.062904,22.54619,0,0
22420,2021/11/8 11:00,114.062637,22.546961,0,0
22420,2021/11/8 11:04,114.063232,22.533131,0,0
22420,2021/11/8 11:21,114.043655,22.522118,0,16
22420,2021/11/8 11:32,114.027588,22.5348,0,0
22420,2021/11/8 12:03,113.918159,22.526634,0,0
22420,2021/11/8 12:26,113.959267,22.598413,0,2
22420,2021/11/8 12:57,113.960243,22.567951,0,0
22420,2021/11/8 13:11,113.949371,22.543552,0,3
22420,2021/11/8 13:28,113.971298,22.540737,0,2
22420,2021/11/8 13:53,114.022339,22.536556,0,11
22420,2021/11/8 13:54,114.019562,22.536001,0,7
22420,2021/11/8 13:58,114.011505,22.538177,0,40
22420,2021/11/8 14:04,113.99617,22.537006,0,4
22420,2021/11/8 14:23,113.927124,22.544397,0,38
22420,2021/11/8 15:05,114.036156,22.566397,0,0
22420,2021/11/8 15:19,114.057419,22.551191,0,30
22420,2021/11/8 15:24,114.058556,22.537445,0,0
22420,2021/11/8 15:35,114.060287,22.52331,0,5
22420,2021/11/8 15:48,114.030403,22.527861,0,1
22420,2021/11/8 15:54,113.996483,22.529301,0,0
22420,2021/11/8 16:46,113.908195,22.479759,0,5
22420,2021/11/8 16:56,113.909195,22.486038,0,0
22420,2021/11/8 17:15,113.940895,22.533882,0,0
22420,2021/11/8 17:36,113.978378,22.54018,0,3
22420,2021/11/8 17:52,113.909195,22.547493,0,0
22420,2021/11/8 18:20,113.93721,22.543879,0,26
22420,2021/11/8 18:48,113.856369,22.616787,0,9
22420,2021/11/8 20:52,113.912888,22.512794,0,0
22420,2021/11/8 21:29,114.03392,22.569757,0,0
22420,2021/11/8 21:40,114.042328,22.534033,0,1
22420,2021/11/8 21:44,114.039536,22.531061,0,0
22420,2021/11/8 21:55,114.092148,22.543259,0,0
22420,2021/11/8 21:56,114.092201,22.543261,0,9
22420,2021/11/8 22:06,114.093384,22.566341,0,0
22420,2021/11/8 22:23,114.046738,22.537397,0,36
22420,2021/11/8 22:36,114.000809,22.537058,0,9
22420,2021/11/8 22:45,113.98793,22.524733,0,0
22420,2021/11/8 23:21,113.969727,22.541574,0,3
22420,2021/11/8 23:53,113.861237,22.580259,0,0
22421,2021/11/8 0:18,114.135681,22.550638,0,6
22421,2021/11/8 0:49,114.14563,22.609737,0,1
22421,2021/11/8 1:35,114.040558,22.639273,0,0
22421,2021/11/8 6:11,114.006599,22.5343,0,14
22421,2021/11/8 9:39,114.052498,22.538952,0,4
22421,2021/11/8 9:45,114.063797,22.531147,0,9
22421,2021/11/8 9:56,114.080025,22.538895,0,1
22421,2021/11/8 10:06,114.052666,22.535473,0,10
22421,2021/11/8 10:24,114.025436,22.535877,0,0
22421,2021/11/8 10:40,114.04763,22.542883,0,11
22421,2021/11/8 10:57,113.938797,22.507441,0,12
22421,2021/11/8 11:02,113.930962,22.521454,0,7
22421,2021/11/8 11:27,113.91449,22.525524,0,1
22421,2021/11/8 11:28,113.914513,22.525454,0,0
22421,2021/11/8 11:43,113.900772,22.561188,0,2
22421,2021/11/8 11:55,113.909729,22.543928,0,2
22421,2021/11/8 12:09,113.885002,22.565918,0,0
22421,2021/11/8 12:17,113.901306,22.564659,0,1
22421,2021/11/8 12:33,113.972092,22.550575,0,5
22421,2021/11/8 13:23,114.047691,22.534363,0,1
22421,2021/11/8 13:27,114.044151,22.548418,0,10
22421,2021/11/8 13:35,114.037285,22.552319,0,1
22421,2021/11/8 14:15,113.940155,22.549788,0,1
22421,2021/11/8 14:16,113.940376,22.549673,0,0
22421,2021/11/8 14:25,113.932281,22.521612,0,1
22421,2021/11/8 14:40,114.015739,22.538992,0,1
22421,2021/11/8 14:57,114.051361,22.511583,0,1
22421,2021/11/8 15:05,114.050056,22.528942,0,2
22421,2021/11/8 15:11,114.058334,22.519445,0,2
22421,2021/11/8 15:36,114.130508,22.580292,0,0
22421,2021/11/8 15:43,114.118011,22.589239,0,2
22421,2021/11/8 16:02,114.118935,22.547733,0,4
22421,2021/11/8 16:10,114.112885,22.542482,0,27
22421,2021/11/8 16:26,114.0998,22.541933,0,5
22421,2021/11/8 16:44,114.101944,22.55575,0,2
22421,2021/11/8 17:24,113.982513,22.536657,0,9
22421,2021/11/8 17:48,113.951042,22.583357,0,1
22421,2021/11/8 17:49,113.953323,22.583448,0,28
22421,2021/11/8 18:12,113.95813,22.522497,0,9
22421,2021/11/8 18:27,113.94487,22.546734,0,4
22421,2021/11/8 18:29,113.944885,22.546759,0,3
22421,2021/11/8 18:33,113.944885,22.546759,0,0
22421,2021/11/8 18:44,113.961021,22.544046,0,2
22421,2021/11/8 19:11,113.961746,22.560034,0,1
22421,2021/11/8 19:26,113.992874,22.532804,0,2
22421,2021/11/8 19:42,114.04039,22.548138,0,20
22421,2021/11/8 20:10,114.05127,22.528139,0,22
22421,2021/11/8 20:37,114.09227,22.541864,0,10
22421,2021/11/8 20:48,114.041008,22.520273,0,9
22421,2021/11/8 21:20,114.11113,22.535463,0,0
22421,2021/11/8 21:35,114.111099,22.576824,0,1
22421,2021/11/8 21:48,114.078812,22.547873,0,3
22421,2021/11/8 22:04,114.133904,22.572231,0,1
22421,2021/11/8 22:22,114.134933,22.586733,0,1
22421,2021/11/8 22:37,114.123016,22.59156,0,0
22421,2021/11/8 23:13,114.041862,22.530581,0,0
22421,2021/11/8 23:20,114.055199,22.518747,0,15
22421,2021/11/8 23:32,114.113838,22.537315,0,6
22421,2021/11/8 23:37,114.122391,22.545227,0,3
22422,2021/11/8 18:07,114.169235,22.598608,0,14
22423,2021/11/8 0:12,114.055115,22.633284,0,0
22423,2021/11/8 0:42,114.052132,22.625267,0,8
22423,2021/11/8 1:02,114.11467,22.62365,0,2
22423,2021/11/8 1:14,114.11322,22.60405,0,10
22423,2021/11/8 1:27,114.101646,22.62295,0,0
22423,2021/11/8 7:01,114.008301,22.6481,0,3
22423,2021/11/8 7:22,114.031181,22.665751,0,2
22423,2021/11/8 8:33,114.031754,22.6677,0,18
22423,2021/11/8 8:49,114.017334,22.680099,0,0
22423,2021/11/8 9:02,114.0214,22.66905,0,32
22423,2021/11/8 9:08,114.009483,22.662117,0,13
22423,2021/11/8 9:15,114.000648,22.654249,0,2
22423,2021/11/8 9:37,114.03125,22.677767,0,17
22423,2021/11/8 9:37,114.031265,22.677601,0,0
22423,2021/11/8 9:44,114.028214,22.66855,0,27
22423,2021/11/8 9:56,114.021713,22.640301,0,34
22423,2021/11/8 10:05,114.033531,22.643032,0,16
22423,2021/11/8 10:23,114.019318,22.667534,0,0
22423,2021/11/8 10:54,114.01577,22.64505,0,19
22423,2021/11/8 11:08,114.023514,22.6273,0,41
22423,2021/11/8 11:19,114.021599,22.647783,0,0
22423,2021/11/8 11:34,114.032097,22.633499,0,13
22423,2021/11/8 12:14,114.023651,22.673532,0,0
22423,2021/11/8 12:33,114.01667,22.658033,0,0
22423,2021/11/8 13:38,114.031769,22.636732,0,8
22423,2021/11/8 14:01,114.041733,22.658449,0,17
22423,2021/11/8 14:07,114.037621,22.670383,0,10
22423,2021/11/8 14:19,114.045334,22.649332,0,4
22423,2021/11/8 14:44,114.021164,22.652332,0,0
22423,2021/11/8 14:59,114.023232,22.666683,0,0
22423,2021/11/8 15:14,114.029282,22.650667,0,49
22423,2021/11/8 15:29,114.027351,22.657217,0,31
22423,2021/11/8 15:39,114.042435,22.64485,0,0
22423,2021/11/8 15:52,114.02462,22.659933,0,0
22423,2021/11/8 16:21,114.036934,22.670767,0,0
22423,2021/11/8 16:28,114.033936,22.6479,0,42
22423,2021/11/8 16:41,114.038467,22.671066,0,45
22423,2021/11/8 17:25,114.055099,22.635851,0,36
22423,2021/11/8 17:38,114.02713,22.64325,0,20
22423,2021/11/8 17:48,114.01725,22.657066,0,0
22423,2021/11/8 19:10,114.044701,22.598618,0,0
22423,2021/11/8 19:24,114.0513,22.623899,0,8
22423,2021/11/8 19:55,114.110336,22.641867,0,74
22423,2021/11/8 20:15,114.200531,22.651133,0,0
22423,2021/11/8 20:36,114.149818,22.608351,0,1
22423,2021/11/8 21:03,114.066185,22.658817,0,23
22423,2021/11/8 21:21,114.03373,22.660833,0,0
22423,2021/11/8 21:32,114.025116,22.632133,0,23
22423,2021/11/8 21:57,114.024384,22.676149,0,0
22423,2021/11/8 22:09,114.025299,22.660084,0,1
22423,2021/11/8 22:44,114.046219,22.64715,0,8
22423,2021/11/8 22:57,114.032021,22.631132,0,0
22423,2021/11/8 23:14,114.069931,22.63015,0,1
22423,2021/11/8 23:20,114.063904,22.639767,0,10
22423,2021/11/8 23:31,114.075417,22.654617,0,19
22423,2021/11/8 23:44,114.062866,22.6551,0,16
22424,2021/11/8 0:22,113.844398,22.6,0,19
22424,2021/11/8 0:32,113.839966,22.617884,0,17
22424,2021/11/8 0:47,113.900284,22.583067,0,0
22424,2021/11/8 1:03,113.857231,22.613983,0,41
22424,2021/11/8 7:52,113.915154,22.65365,0,0
22424,2021/11/8 8:23,113.915031,22.574734,0,46
22424,2021/11/8 8:39,113.906982,22.564667,0,0
22424,2021/11/8 8:54,113.900566,22.579317,0,26
22424,2021/11/8 9:24,113.896317,22.563667,0,26
22424,2021/11/8 9:39,113.869347,22.576082,0,0
22424,2021/11/8 9:59,113.908684,22.564899,0,20
22424,2021/11/8 11:19,113.890785,22.571182,0,18
22424,2021/11/8 13:10,113.822983,22.663467,0,45
22424,2021/11/8 14:01,113.858185,22.58485,0,11
22424,2021/11/8 14:21,113.812752,22.626333,0,38
22424,2021/11/8 15:07,113.885086,22.580816,0,29
22424,2021/11/8 15:42,113.883835,22.564432,0,0
22424,2021/11/8 16:07,113.841721,22.615334,0,0
22424,2021/11/8 17:43,113.940353,22.765467,0,14
22424,2021/11/8 18:23,113.83828,22.729733,0,5
22424,2021/11/8 19:24,113.868416,22.584682,0,0
22424,2021/11/8 19:59,113.864304,22.57,0,27
22425,2021/11/8 1:58,114.153595,22.616871,0,0
22425,2021/11/8 2:19,114.107735,22.567505,0,24
22425,2021/11/8 2:34,114.120384,22.544197,0,9
22425,2021/11/8 3:03,114.031799,22.562557,0,0
22425,2021/11/8 3:49,114.034866,22.57197,0,0
22425,2021/11/8 4:57,114.118652,22.54216,0,3
22425,2021/11/8 5:24,114.037514,22.544048,0,12
22425,2021/11/8 7:33,114.026863,22.612839,0,7
22425,2021/11/8 7:49,114.028252,22.621449,0,0
22425,2021/11/8 8:28,114.027039,22.612988,0,1
22425,2021/11/8 9:30,113.962891,22.591747,0,0
22425,2021/11/8 10:00,113.919823,22.533838,0,0
22425,2021/11/8 10:09,113.927788,22.512857,0,0
22425,2021/11/8 10:10,113.927803,22.512894,0,0
22425,2021/11/8 10:18,113.943016,22.530735,0,0
22425,2021/11/8 10:38,113.932182,22.547035,0,1
22425,2021/11/8 11:00,113.940933,22.531935,0,41
22425,2021/11/8 11:17,113.948036,22.542969,0,0
22425,2021/11/8 11:37,114.01783,22.533361,0,0
22425,2021/11/8 12:00,113.940727,22.563343,0,0
22425,2021/11/8 12:31,114.027031,22.612816,0,1
22425,2021/11/8 13:27,114.087997,22.543612,0,0
22425,2021/11/8 13:46,114.138016,22.569235,0,0
22425,2021/11/8 14:04,114.121315,22.581022,0,0
22425,2021/11/8 14:05,114.122711,22.580343,0,15
22425,2021/11/8 14:13,114.095787,22.566296,0,0
22425,2021/11/8 14:37,114.04319,22.520613,0,0
22425,2021/11/8 14:55,114.037041,22.549244,0,0
22425,2021/11/8 15:21,114.053642,22.653942,0,0
22425,2021/11/8 15:32,114.045219,22.637821,0,0
22425,2021/11/8 16:05,114.083778,22.549299,0,0
22425,2021/11/8 16:16,114.08519,22.571486,0,0
22425,2021/11/8 17:10,114.028709,22.660683,0,0
22425,2021/11/8 17:52,114.039406,22.602392,0,0
22425,2021/11/8 18:04,114.046791,22.62331,0,12
22425,2021/11/8 18:22,114.062469,22.630028,0,0
22425,2021/11/8 19:09,114.044487,22.602922,0,0
22425,2021/11/8 19:31,114.041634,22.570444,0,29
22425,2021/11/8 19:49,114.037582,22.561317,0,3
22425,2021/11/8 20:14,114.049416,22.538437,0,11
22425,2021/11/8 20:36,114.098366,22.538359,0,0
22425,2021/11/8 21:07,114.134079,22.571051,0,2
22425,2021/11/8 21:24,114.104256,22.542778,0,0
22425,2021/11/8 21:38,114.103973,22.556215,0,0
22425,2021/11/8 21:39,114.104393,22.556667,0,24
22425,2021/11/8 21:46,114.10247,22.54855,0,0
22425,2021/11/8 21:59,114.107826,22.54747,0,0
22425,2021/11/8 22:12,114.107574,22.570307,0,0
22425,2021/11/8 22:45,113.993423,22.538708,0,24
22425,2021/11/8 23:05,114.046028,22.521435,0,0
22425,2021/11/8 23:18,113.997765,22.546635,0,0
22425,2021/11/8 23:48,113.855774,22.582541,0,2
22427,2021/11/8 13:38,113.850197,22.619949,0,26
22427,2021/11/8 14:28,114.06218,22.559633,0,3
22428,2021/11/8 0:07,114.001076,22.536995,0,0
22428,2021/11/8 0:40,113.918282,22.519918,0,34
22428,2021/11/8 5:23,113.914345,22.529062,0,0
22428,2021/11/8 5:46,113.963989,22.544508,0,1
22428,2021/11/8 5:59,113.920845,22.549479,0,48
22428,2021/11/8 6:21,114.042305,22.559902,0,1
22428,2021/11/8 6:53,113.807899,22.626736,0,0
22428,2021/11/8 7:51,113.920883,22.513788,0,4
22428,2021/11/8 7:58,113.931999,22.513027,0,7
22428,2021/11/8 8:09,113.943314,22.506502,0,1
22428,2021/11/8 8:22,113.943169,22.506422,0,1
22428,2021/11/8 8:46,113.947586,22.542746,0,1
22428,2021/11/8 9:13,113.969154,22.540562,0,3
22428,2021/11/8 10:03,113.928741,22.543858,0,0
22428,2021/11/8 10:15,113.929657,22.52906,0,7
22428,2021/11/8 10:59,113.797546,22.666101,0,11
22428,2021/11/8 11:55,113.907593,22.670042,0,0
22428,2021/11/8 12:31,113.864059,22.569906,0,0
22428,2021/11/8 12:59,113.915848,22.532047,0,0
22428,2021/11/8 13:18,113.929993,22.507412,0,0
22428,2021/11/8 13:23,113.919479,22.500254,0,5
22428,2021/11/8 13:32,113.930725,22.52039,0,11
22428,2021/11/8 13:38,113.943443,22.506525,0,0
22428,2021/11/8 14:01,113.9291,22.543777,0,0
22428,2021/11/8 15:02,113.889351,22.55946,0,0
22428,2021/11/8 15:21,113.917923,22.515879,0,9
22428,2021/11/8 15:45,113.913788,22.539112,0,1
22428,2021/11/8 16:02,113.89299,22.552328,0,0
22428,2021/11/8 16:19,113.924782,22.571657,0,16
22428,2021/11/8 16:36,114.062874,22.51758,0,2
22428,2021/11/8 17:16,114.12986,22.54685,0,1
22428,2021/11/8 17:42,114.105919,22.5588,0,1
22428,2021/11/8 17:57,114.116692,22.567827,0,18
22428,2021/11/8 18:05,114.120033,22.558208,0,0
22428,2021/11/8 18:09,114.11837,22.560865,0,1
22428,2021/11/8 18:56,114.122246,22.59141,0,46
22428,2021/11/8 19:14,114.121925,22.573824,0,0
22428,2021/11/8 19:32,114.06321,22.534861,0,1
22428,2021/11/8 19:40,114.068352,22.536743,0,0
22428,2021/11/8 20:03,114.016937,22.541903,0,0
22428,2021/11/8 20:46,113.865005,22.572571,0,0
22428,2021/11/8 20:47,113.865044,22.572569,0,0
22428,2021/11/8 21:03,113.937035,22.538628,0,2
22428,2021/11/8 21:14,113.947983,22.575632,0,5
22428,2021/11/8 21:31,113.937622,22.56341,0,0
22428,2021/11/8 21:42,113.947952,22.583914,0,0
22428,2021/11/8 21:56,113.960541,22.572248,0,3
22428,2021/11/8 22:13,113.930397,22.544071,0,1
22428,2021/11/8 22:34,114.040298,22.549467,0,3
22428,2021/11/8 22:50,114.048164,22.570793,0,7
22428,2021/11/8 23:12,114.054115,22.629404,0,4
22428,2021/11/8 23:18,114.055939,22.615229,0,0
22428,2021/11/8 23:36,114.028412,22.568176,0,16
22429,2021/11/8 0:20,114.129753,22.56167,0,7
22429,2021/11/8 0:44,114.079269,22.554222,0,5
22429,2021/11/8 0:46,114.076134,22.551746,0,1
22429,2021/11/8 2:19,114.137482,22.609463,0,29
22429,2021/11/8 8:45,114.102028,22.548122,0,3
22429,2021/11/8 9:05,114.06559,22.551329,0,1
22429,2021/11/8 9:10,114.050964,22.550375,0,2
22429,2021/11/8 9:28,114.010315,22.548317,0,0
22429,2021/11/8 9:35,114.027992,22.545057,0,1
22429,2021/11/8 10:04,114.013969,22.537224,0,2
22429,2021/11/8 10:18,114.063423,22.545958,0,2
22429,2021/11/8 10:29,114.050766,22.536982,0,0
22429,2021/11/8 10:39,114.019745,22.532948,0,1
22429,2021/11/8 13:04,114.0149,22.530437,0,54
22429,2021/11/8 13:59,113.960999,22.560965,0,1
22429,2021/11/8 14:49,114.04689,22.540928,0,0
22429,2021/11/8 15:02,114.036194,22.529352,0,1
22429,2021/11/8 15:09,114.030579,22.527761,0,0
22429,2021/11/8 15:20,114.047958,22.541323,0,5
22429,2021/11/8 15:29,114.059319,22.562584,0,4
22429,2021/11/8 16:04,113.855003,22.612625,0,0
22429,2021/11/8 18:29,114.143944,22.613268,0,1
22429,2021/11/8 18:29,114.14386,22.613291,0,2
22429,2021/11/8 19:32,114.116737,22.536177,0,0
22429,2021/11/8 20:23,114.122734,22.557634,0,1
22429,2021/11/8 20:27,114.116631,22.549417,0,11
22429,2021/11/8 21:08,114.106636,22.544664,0,0
22429,2021/11/8 21:27,114.042694,22.524137,0,10
22429,2021/11/8 21:40,114.058792,22.522194,0,2
22429,2021/11/8 22:17,114.037262,22.531088,0,1
22429,2021/11/8 22:32,114.055931,22.530218,0,0
22429,2021/11/8 22:36,114.057121,22.527655,0,0
22429,2021/11/8 23:17,114.112518,22.547695,0,1
22429,2021/11/8 23:26,114.072395,22.531898,0,1
22429,2021/11/8 23:31,114.068054,22.524193,0,24
22430,2021/11/8 0:11,113.89518,22.554667,0,14
22430,2021/11/8 0:54,113.900467,22.582899,0,27
22430,2021/11/8 1:05,113.870796,22.592318,0,33
22430,2021/11/8 1:15,113.867798,22.603333,0,76
22430,2021/11/8 1:21,113.855698,22.6131,0,48
22430,2021/11/8 1:34,113.875504,22.598932,0,0
22430,2021/11/8 1:45,113.857269,22.647516,0,0
